timestamp,window_id,seq_ratio,avg_irr,unique_ratio,irr_0_1k,irr_1k_10k,irr_10k_plus
1774426349.765322985,1460,5113,10856107,10000,0,517,9482
1774426349.879429075,9802,5128,23229651,10000,0,0,10000
1774426350.126961624,9803,5104,31956262,9807,0,943,9056
1774426350.382164020,9804,5087,28878892,9679,384,1153,8461
1774426350.639146602,10219,5106,31143208,10000,0,204,9795
1774426350.894431827,10220,5108,33192356,9807,377,377,9245
1774426350.925611352,9805,5073,30527808,10000,0,327,9672
1774426351.336414479,10221,5130,41580443,10000,0,0,10000
1774426351.433914180,9806,5089,26244549,9743,600,600,8800
1774426351.796357787,10222,5141,38259138,9935,0,166,9833
1774426351.931597547,9807,5099,31768347,9935,0,425,9574
1774426352.327721377,9808,5103,24125540,10000,0,149,9850
1774426352.383667604,10223,5145,29569668,9935,0,465,9534
1774426352.849055921,9809,5121,32582982,9871,0,491,9508
1774426353.010390125,10224,5114,35608338,9871,0,689,9310
1774426353.328519657,2240,5102,16894804,9935,0,517,9482
1774426353.497472436,10225,5103,22718606,9935,0,517,9482
1774426353.737434203,9810,5100,26288992,9871,0,483,9516
1774426353.912504733,10226,5110,25552620,10000,0,166,9833
1774426354.377782164,9811,5099,29239523,10000,0,425,9574
1774426354.442755485,10227,5095,33281699,10000,0,327,9672
1774426354.839359400,10228,5114,29471057,10064,0,175,9824
1774426355.074397788,9812,5108,14152794,10000,0,600,9400
1774426355.370289700,10229,5132,46832636,10000,0,0,10000
1774426355.549078544,9813,5103,30899415,9935,0,392,9607
1774426355.775595831,9814,5095,30667850,9935,0,200,9800
1774426355.860112010,10230,5106,27355659,9871,0,476,9523
1774426356.263658128,2241,5107,18077837,10000,0,0,10000
1774426356.340708078,10231,5103,21089396,9935,0,545,9454
1774426356.509673633,9815,5079,24589639,9871,156,156,9687
1774426356.940647059,9816,5094,26751034,9871,0,1000,9000
1774426357.209459065,228,5203,1752389,9807,0,793,9206
1774426357.241678893,2242,5103,12480295,9807,0,612,9387
1774426357.341670535,9817,5144,21702618,10000,0,0,10000
1774426357.702599164,9818,5070,19548900,9679,545,727,8727
1774426358.161634223,1461,6017,9855197,10000,0,555,9444
1774426358.485418398,19,4175,90240,8205,2325,930,6744
1774426358.553939331,9819,5304,28887590,10000,0,200,9800
1774426358.617792432,10232,5148,23583580,10000,172,689,9137
1774426358.843300115,9820,7401,51629874,10064,0,0,10000
1774426359.149205847,2243,6196,15656259,10000,0,270,9729
1774426359.157051934,9821,7407,40866849,10000,0,0,10000
1774426359.575131046,9822,7410,45407064,10000,0,0,10000
1774426359.604103766,190,5356,1578444,10000,0,0,10000
1774426359.879364339,1462,8409,10681064,10000,0,0,10000
1774426360.037778635,9823,7435,43436327,10000,0,0,10000
1774426360.320792828,10233,7451,49146210,10000,0,0,10000
1774426360.655517653,10234,7427,50833961,10000,0,0,10000
1774426360.698504231,9824,7456,30851509,10064,0,0,10000
1774426361.102689467,9825,7472,34831244,10000,0,0,10000
1774426361.200738362,10235,7434,41805027,10000,0,0,10000
1774426361.420883436,10236,7455,44396582,10064,0,0,10000
1774426361.718031904,10237,7500,29279457,10000,0,0,10000
1774426362.088873690,10238,7483,44230834,10000,0,0,10000
1774426362.204500393,2244,7458,17495262,10064,0,0,10000
1774426362.237262657,9826,7491,39988205,10000,0,0,10000
1774426362.460215747,10239,7517,53405463,10000,0,0,10000
1774426362.759847534,10240,7501,39002032,10064,0,0,10000
1774426363.000700811,10241,7509,32474695,10000,0,0,10000
1774426363.268080269,10242,7509,35656173,10000,0,0,10000
1774426363.506812466,10243,7523,39062025,10000,0,0,10000
1774426363.697489357,9827,7525,33724278,10000,0,0,10000
1774426363.967495896,10244,7545,37311593,10064,0,0,10000
1774426364.292518818,10245,7597,29297081,10000,0,0,10000
1774426364.390797817,9828,7582,39551483,10064,0,0,10000
1774426364.614157187,9829,7566,33948171,10000,0,0,10000
1774426364.968589314,10246,7584,37286960,10000,0,0,10000
1774426365.088675967,9830,7629,45671375,10000,0,0,10000
1774426365.299735370,10247,7605,44798750,10000,0,0,10000
1774426365.551835378,10248,7589,46502344,10064,0,0,10000
1774426365.853579657,9831,7616,53662516,10000,0,0,10000
1774426366.085665021,10249,7642,36060409,10000,0,0,10000
1774426366.405324967,10250,7625,40625450,10000,0,0,10000
1774426366.628300760,10251,7664,45404218,10000,0,0,10000
1774426366.826568802,10252,7647,38875636,10064,0,0,10000
1774426367.033665166,1463,7589,12663106,10000,0,0,10000
1774426367.113629992,10253,7664,38425538,10000,0,0,10000
1774426367.306383354,10254,7658,54927825,10000,0,0,10000
1774426367.359077627,191,7545,1914501,10000,0,0,10000
1774426367.520738322,10255,7656,38750610,10000,0,0,10000
1774426367.711078944,10256,7648,43241237,10064,0,0,10000
1774426368.009270900,10257,7671,49480926,10000,0,0,10000
1774426368.019989243,9832,7649,33644573,10064,0,0,10000
1774426368.381424041,10258,7679,31608161,10000,0,0,10000
1774426368.401125988,9833,7643,44511395,10000,0,0,10000
1774426368.574157924,229,7120,2135992,10000,0,0,10000
1774426368.684053223,9834,7626,44909642,10000,0,0,10000
1774426368.958379240,9835,7673,48942964,10000,0,0,10000
1774426369.267604949,9836,7663,49163164,10064,0,0,10000
1774426369.511284657,10259,7646,45736148,10000,0,0,10000
1774426369.738174261,10260,7638,38305934,10064,0,0,10000
1774426369.826644009,9837,7667,38478704,10000,0,0,10000
1774426370.017087525,9838,7645,61082176,10000,0,0,10000
1774426370.259656401,10261,7663,49611288,10000,0,0,10000
1774426370.386590438,9839,7655,51628586,10000,0,0,10000
1774426370.745861650,10262,7670,49708419,10000,0,0,10000
1774426370.806319738,9840,7656,38025929,10064,0,0,10000
1774426370.989332202,10263,7676,23965733,10000,0,0,10000
1774426371.165132180,9841,7672,44446251,10000,0,0,10000
1774426371.534360254,10264,7641,51267008,10064,0,0,10000
1774426371.544602255,9842,7654,53744495,10000,0,0,10000
1774426371.806771405,9843,7667,45860430,10000,0,0,10000
1774426372.114927028,2245,7665,18266912,10000,0,0,10000
1774426372.165569587,9844,7666,47220358,10064,0,0,10000
1774426372.384415257,10265,7651,42740261,10000,0,0,10000
1774426372.391278455,9845,7624,51851576,10000,0,0,10000
1774426372.746660655,10266,7667,44127302,10000,0,0,10000
1774426372.817346223,9846,7665,47599366,10000,0,0,10000
1774426373.079131819,1464,7687,13389906,10064,0,0,10000
1774426373.285366310,1465,7669,10413941,10000,0,0,10000
1774426373.835724535,9847,8092,36941227,10000,0,0,10000
1774426374.120667843,10267,7963,43026718,10000,0,0,10000
1774426374.195718222,9848,7580,56155959,10064,0,0,10000
1774426374.546343624,9849,7581,33167592,10000,0,0,10000
1774426374.661267104,10268,7559,36491805,10064,0,0,10000
1774426374.846694644,9850,7612,46133282,10000,0,0,10000
1774426375.014660588,10269,7585,57176844,10000,0,0,10000
1774426375.230580128,10270,7604,42280987,10000,0,0,10000
1774426375.526308801,10271,7596,48311011,10000,0,0,10000
1774426375.668670868,9851,7574,45522995,10000,0,0,10000
1774426375.823837066,10272,7571,45318884,10064,0,0,10000
1774426376.107040825,9852,7589,43398932,10064,0,0,10000
1774426376.198586279,10273,7567,50229016,10000,0,0,10000
1774426376.510321528,10274,7596,41656472,10000,0,0,10000
1774426376.557046875,9853,7593,49066987,10000,0,0,10000
1774426376.784600584,9854,7620,42413649,10000,0,0,10000
1774426377.042000479,10275,7610,40708417,10000,0,0,10000
1774426377.347685630,10276,7588,46091138,10064,0,0,10000
1774426377.496729158,9855,7610,57646930,10000,0,0,10000
1774426377.744973554,9856,7613,36944941,10064,0,0,10000
1774426377.858606466,10277,7576,49617690,10000,0,0,10000
1774426378.098318345,10278,7616,36008967,10000,0,0,10000
1774426378.382006690,10279,7614,42882150,10000,0,0,10000
1774426378.656780711,9857,7646,49385908,10000,0,0,10000
1774426378.912264543,9858,7628,56484673,10000,0,0,10000
1774426378.963807242,10280,7622,49786413,10064,0,0,10000
1774426379.257724155,9859,7611,53106803,10000,0,0,10000
1774426379.493204517,9860,7642,54325913,10064,0,0,10000
1774426379.525952957,10281,7625,28276717,10000,0,0,10000
1774426379.603322420,2246,7651,18509852,10000,0,0,10000
1774426379.882035470,1466,8136,13627660,10000,0,0,10000
1774426380.007900799,230,7640,2218201,10000,0,0,10000
1774426380.071026665,9861,7645,54212937,10000,0,0,10000
1774426380.218196657,10282,7623,29046800,10000,0,0,10000
1774426380.658625005,10283,7630,37461857,10000,0,0,10000
1774426380.749590190,9862,7658,34939556,10000,0,0,10000
1774426380.965424967,10284,7656,47606764,10064,0,0,10000
1774426381.284813500,9863,7712,38415107,10000,0,0,10000
1774426381.316289273,10285,7665,42721413,10000,0,0,10000
1774426381.428335981,192,7621,1900227,10064,0,0,10000
1774426381.482962958,2247,7686,19198918,10000,0,0,10000
1774426381.879729261,9864,7656,45391928,10064,0,0,10000
1774426382.088795806,10286,7653,44977938,10000,0,0,10000
1774426382.170726898,9865,7656,34343948,10000,0,0,10000
1774426382.508139637,10287,7641,29296431,10000,0,0,10000
1774426382.565377390,9866,7630,39554446,10000,0,0,10000
1774426382.835822063,9867,7652,33555770,10000,0,0,10000
1774426382.948433635,10288,7674,54428354,10064,0,0,10000
1774426383.106477698,1467,7661,12794534,10000,0,0,10000
1774426383.471186246,9868,7661,34704301,10064,0,0,10000
1774426383.534711981,10289,7665,51096840,10000,0,0,10000
1774426383.912649450,10290,7667,66302260,10000,0,0,10000
1774426384.164141686,1468,7656,12688714,10064,0,0,10000
1774426384.266692493,9869,7641,48213752,10000,0,0,10000
1774426384.423917448,10291,7653,36818093,10000,0,0,10000
1774426384.612351240,10292,7673,67489391,10064,0,0,10000
1774426384.889362359,10293,7642,51665783,10000,0,0,10000
1774426385.122865306,231,7657,2314117,10000,0,0,10000
1774426385.188659264,10294,7627,65159916,10000,0,0,10000
1774426385.417684134,10295,7667,55792681,10000,0,0,10000
1774426385.468265477,9870,7644,45464075,10000,0,0,10000
1774426385.680482211,9871,7672,77926301,10000,0,0,10000
1774426385.952117491,10296,7664,40313876,10064,0,0,10000
1774426386.159506925,10297,7670,31238355,10000,0,0,10000
1774426386.456962956,10298,7673,56600139,10000,0,0,10000
1774426386.733838188,9872,7678,40576204,10064,0,0,10000
1774426386.961280798,10299,7619,53242049,10000,0,0,10000
1774426387.068568353,9873,7690,45143372,10000,0,0,10000
1774426387.367422042,10300,7653,40761110,10064,0,0,10000
1774426387.566495059,10301,7673,37436090,10000,0,0,10000
1774426387.650794329,9874,7653,49244281,10000,0,0,10000
1774426387.909004390,9875,7681,62916382,10000,0,0,10000
1774426388.246843160,10302,7652,45026765,10000,0,0,10000
1774426388.297914478,9876,7652,52674562,10064,0,0,10000
1774426388.553578079,10303,7704,23621802,10000,0,0,10000
1774426388.737580581,9877,7648,62702402,10000,0,0,10000
1774426389.158968533,2248,7743,17278144,10064,0,0,10000
1774426389.292414906,9878,8459,63221880,10000,0,0,10000
1774426389.605822963,10304,7603,59914060,10064,0,0,10000
1774426389.823273691,9879,7596,32770056,10000,0,0,10000
1774426389.853159172,10305,7607,65430934,10000,0,0,10000
1774426390.131434344,10306,7608,36438198,10000,0,0,10000
1774426390.328296498,10307,7596,32751790,10000,0,0,10000
1774426390.640666978,10308,7605,49564098,10064,0,0,10000
1774426390.667847370,9880,7573,33002922,10064,0,0,10000
1774426390.899900103,10309,7583,50539072,10000,0,0,10000
1774426391.164282462,1469,7686,13680361,10000,0,0,10000
1774426391.224033817,9881,7575,52395476,10000,0,0,10000
1774426391.532906688,9882,7610,56168952,10000,0,0,10000
1774426391.548588710,10310,7572,26327249,10000,0,0,10000
1774426391.746143965,10311,7574,61760233,10000,0,0,10000
1774426391.943611608,10312,7609,59291024,10064,0,0,10000
1774426391.977097035,232,8001,2246685,10064,0,0,10000
1774426392.005783206,193,7649,1885727,10000,0,0,10000
1774426392.370933631,9883,7585,51221039,10000,0,0,10000
1774426392.670590380,194,7591,1889292,10000,0,0,10000
1774426392.835457506,2249,7588,16359052,10000,0,0,10000
1774426393.032593055,2250,7581,18999006,10000,0,0,10000
1774426393.127125722,9884,7577,62683565,10064,0,0,10000
1774426393.328589397,2251,7624,20435860,10000,0,0,10000
1774426393.613683888,9885,7623,66779751,10000,0,0,10000
1774426393.723052757,10313,7638,56631542,10000,0,0,10000
1774426393.975575401,9886,7602,37142158,10000,0,0,10000
1774426394.260234090,9887,7611,21048130,10000,0,0,10000
1774426394.628386488,9888,7642,43246289,10064,0,0,10000
1774426394.708249693,10314,7639,26086370,10000,0,0,10000
1774426394.846141954,1470,7609,13471578,10000,0,0,10000
1774426394.925193444,9889,7625,27318435,10000,0,0,10000
1774426394.986985454,42,9061,424847,10000,0,0,10000
1774426395.116301754,10315,7627,31653042,10000,0,0,10000
1774426395.316235675,10316,7640,34684747,10064,0,0,10000
1774426395.642063890,10317,7655,33396245,10000,0,0,10000
1774426395.812735055,2252,7597,21714274,10064,0,0,10000
1774426395.890865196,10318,7651,41575690,10000,0,0,10000
1774426396.082821129,10319,7677,38089373,10000,0,0,10000
1774426396.468966556,17,7935,162910,9935,370,0,9629
1774426396.689971581,195,7638,1920210,10000,0,0,10000
1774426396.904783598,196,7680,1941505,10064,0,0,10000
1774426397.071722263,10320,7671,62749777,10064,0,0,10000
1774426397.499328503,9890,7638,54977461,10000,0,0,10000
1774426397.520375071,10321,7658,55618358,10000,0,0,10000
1774426397.638472102,47,3077,162846,7500,3529,1647,4823
1774426397.784979675,9891,7658,51613574,10000,0,0,10000
1774426398.019799631,9892,7674,45018157,10064,0,0,10000
1774426398.193835900,9893,7668,51060485,10000,0,0,10000
1774426398.552766230,9894,7628,45499682,10000,0,0,10000
1774426398.752579877,9895,7657,38178230,10000,0,0,10000
1774426398.855195930,10322,7644,57886971,10000,0,0,10000
1774426398.947995151,2253,7617,18975097,10000,0,0,10000
1774426399.135586254,9896,7677,45766265,10064,0,0,10000
1774426399.225453071,1471,7635,13612762,10000,0,0,10000
1774426399.456117465,10323,7679,44237590,10000,0,0,10000
1774426399.599672862,9897,7670,33721752,10000,0,0,10000
1774426399.809570049,9898,7648,40879778,10000,0,0,10000
1774426400.069097170,9899,7620,43337516,10000,0,0,10000
1774426400.163019174,10324,7653,26970747,10064,0,0,10000
1774426400.609245730,197,7637,1975533,10000,0,0,10000
1774426400.678170055,2254,7664,20374791,10000,0,0,10000
1774426400.742492625,233,7660,2228288,10000,0,0,10000
1774426401.055096067,9900,7686,37346080,10064,0,0,10000
1774426401.147679240,2255,7688,11948932,10000,0,0,10000
1774426401.445839213,1472,7635,10726500,10064,0,0,10000
1774426401.545411262,48,7652,485081,10064,0,0,10000
1774426401.558402320,31,6303,207785,9166,2131,0,7868
1774426401.619177546,18,7681,185650,10000,0,0,10000
1774426401.765405454,32,7681,307831,10064,0,0,10000
1774426401.927297524,9901,7673,34558765,10000,0,0,10000
1774426402.315337757,10325,7683,51861558,10000,0,0,10000
1774426402.399033279,9902,7680,50561094,10000,0,0,10000
1774426402.671885289,10326,7660,43563744,10000,0,0,10000
1774426402.841350186,9903,7689,45844544,10000,0,0,10000
1774426403.199206501,10327,7658,59456686,10000,0,0,10000
1774426403.326679860,9904,7650,49420977,10064,0,0,10000
1774426403.638479161,10328,7673,74048766,10064,0,0,10000
1774426403.909862042,9905,7705,31405029,10000,0,0,10000
1774426404.101101016,9906,7639,47523757,10000,0,0,10000
1774426404.165158451,2256,7880,18405760,10064,0,0,10000
1774426404.774049253,9907,3713,16447577,8076,2307,576,7115
1774426404.983077231,9908,240,2784071,5705,3455,2352,4191
1774426405.136749194,10329,3686,25012323,8012,2400,700,6900
1774426405.167080717,9909,171,6610165,6858,1773,2695,5531
1774426405.413988725,10330,153,3677560,5897,2890,3046,4062
1774426405.500680591,9910,195,3887418,5641,3875,2325,3798
1774426405.681164119,9911,191,3886726,5897,2968,3281,3750
1774426405.845696503,10331,131,6662205,6282,2518,2962,4518
1774426405.984993003,10332,161,3751370,5961,2888,2814,4296
1774426406.039581973,9912,176,3582369,5833,3191,2198,4609
1774426406.245988326,10333,184,6051263,5512,3028,3028,3943
1774426406.374716139,10334,262,6879621,6538,2932,2105,4962
1774426406.501184658,10335,116,4307839,5769,3030,2878,4090
1774426406.596320619,198,7597,1889884,10000,0,0,10000
1774426406.677012934,10336,175,5053360,6217,2846,2481,4671
1774426406.798745834,10337,155,7319658,6089,2992,2627,4379
1774426406.915406711,9913,164,1459665,5320,3943,2535,3521
1774426406.951877905,234,6994,1602093,9743,952,0,9047
1774426407.096590465,9914,150,3294144,5641,3282,3358,3358
1774426407.149667356,199,107,455486,6025,2573,1985,5441
1774426407.271588736,200,114,468668,5705,3169,2816,4014
1774426407.434427859,1473,6219,5190861,9487,1794,256,7948
1774426407.441482279,10338,89,3087400,6089,2269,2836,4893
1774426407.468659284,9915,80,6368769,6730,2279,2794,4926
1774426407.655352831,9916,114,2859208,5961,3464,2519,4015
1774426407.730495578,10339,169,2549913,5641,3597,2446,3956
1774426407.858245949,2257,1120,2812242,6474,3333,1367,5299
1774426407.908043336,9917,121,7209801,6666,2518,2074,5407
1774426408.005916576,9918,105,4230619,5961,3233,2706,4060
1774426408.113102998,9919,125,2596629,6538,2803,2500,4696
1774426408.231725204,9920,81,4044912,5256,3617,2624,3758
1774426408.503128067,43,4829,158595,8717,2833,500,6666
1774426408.590588157,2258,111,3484649,5961,3142,2357,4500
1774426408.595441236,9921,184,4747518,5961,2773,2773,4452
1774426408.694708302,9922,80,2593707,5512,3384,3230,3384
1774426408.925139419,9923,82,2589445,6025,2923,2846,4230
1774426409.002360741,10340,90,2229662,5705,3464,2913,3622
1774426409.105880978,10341,96,3839984,5192,3785,2428,3785
1774426409.294882479,9924,106,2100037,5320,4015,2424,3560
1774426409.401618483,9925,103,3768160,5961,3529,2058,4411
1774426409.443982506,10342,115,4063853,6474,2945,2325,4728
1774426409.540340219,10343,98,2740289,5897,3384,2461,4153
1774426409.633837565,10344,49,3164411,6025,2518,3037,4444
1774426409.681008563,201,115,400817,5833,3787,2196,4015
1774426409.741482182,1474,123,2016563,6089,3203,2421,4375
1774426409.896970836,10345,124,3809113,5961,2708,2916,4375
1774426410.016154731,1475,79,2412153,5705,3541,2152,4305
1774426410.070163810,10346,121,3338225,5512,3785,2428,3785
1774426410.160955916,10347,56,2765481,5833,2941,3455,3602
1774426410.231404491,44,135,123332,5705,3777,2148,4074
1774426410.235942074,31,6776,261743,9423,1428,158,8412
1774426410.323541051,32,90,117216,5641,3194,1666,5138
1774426410.439091025,2259,146,2186700,5769,3511,2671,3816
1774426410.601221139,9926,59,4628442,5320,3897,2573,3529
1774426410.695862251,9927,97,4132161,6089,2727,3030,4242
1774426410.776252733,10348,127,6073338,5641,3043,2753,4202
1774426410.902086172,10349,95,3816350,6025,2666,2962,4370
1774426411.029955837,10350,92,3555470,6153,3284,2189,4525
1774426411.054053266,9928,81,2389093,6153,2968,3203,3828
1774426411.167350923,9929,130,2856135,5897,3432,2462,4104
1774426411.260708537,9930,87,3849418,6538,2878,2500,4621
1774426411.356143857,9931,69,4079349,6282,3070,2913,4015
1774426411.390944118,10351,125,3276988,5705,3412,3174,3412
1774426411.483441603,9932,60,3149362,5769,2986,2708,4305
1774426411.566565171,9933,69,2660611,6153,3053,2748,4198
1774426411.738381270,1476,165,1269092,5833,3153,3076,3769
1774426411.871204744,10352,62,3278461,5769,2481,3503,4014
1774426411.949119415,2260,118,2799721,6153,2878,2727,4393
1774426412.016625399,10353,65,2756615,5961,2846,2846,4306
1774426412.107846715,10354,129,3620582,5833,2928,2428,4642
1774426412.194646821,10355,82,6784307,6217,2919,2408,4671
1774426412.290786834,10356,77,3658825,5448,3214,3214,3571
1774426412.371204811,9934,81,5756987,5705,3093,2661,4244
1774426412.479094592,10357,126,1578049,5576,3731,2611,3656
1774426412.562662429,10358,81,2808615,6089,3178,2325,4496
1774426412.710440397,10359,63,1680532,5641,3740,2519,3740
1774426412.803472183,10360,81,2706954,5705,3722,2481,3795
1774426412.891771824,9935,63,3766711,6153,2867,2647,4485
1774426412.929582021,10361,99,4939152,5448,3521,2464,4014
1774426413.013599007,10362,97,1412238,5705,2898,2826,4275
1774426413.132568686,1477,74,2074481,6089,2794,3088,4117
1774426413.189428602,10363,82,2902020,5833,2805,3093,4100
1774426413.383819876,10364,123,3952855,5448,2965,2965,4068
1774426413.495752941,2261,110,3674723,6089,3188,2173,4637
1774426413.520595463,9936,127,4158817,5961,3208,2761,4029
1774426413.612298350,10365,77,3735267,5961,3188,2391,4420
1774426413.696587432,10366,106,1998050,5641,3138,2919,3941
1774426413.775772816,9937,110,3436976,5769,3093,2517,4388
1774426413.813773029,235,101,517846,6153,2753,1956,5289
1774426413.928617104,1478,121,1471960,5512,3382,2867,3750
1774426413.941401959,10367,53,2916147,5833,3283,3059,3656
1774426413.950805903,202,61,467885,5512,3380,2535,4084
1774426414.028139916,10368,93,5089268,5576,3284,2919,3795
1774426414.145564808,9938,77,1548888,5833,2826,2898,4275
1774426414.228458076,10369,56,3469451,5705,3286,2517,4195
1774426414.310808085,10370,126,3532085,6217,3007,2706,4285
1774426414.460554408,9939,88,4975375,6474,2727,2272,5000
1774426414.549173515,9940,122,4869314,6089,2765,2836,4397
1774426414.598427896,10371,89,5022569,5961,2992,2700,4306
1774426414.686746278,10372,164,4219756,5897,2923,3461,3615
1774426414.764923850,10373,81,4614786,5833,2887,2816,4295
1774426414.844050473,10374,83,4179063,5256,3776,2587,3636
1774426414.940784899,10375,88,1470701,5641,3432,2537,4029
1774426415.045897659,9941,95,2314861,5769,3488,2635,3875
1774426415.126431182,10376,120,2459006,5833,3142,2785,4071
1774426415.199162972,10377,82,2495295,5192,3731,2910,3358
1774426415.259544304,236,52,432523,5576,3714,2214,4071
1774426415.336341882,1479,66,1605300,5833,3740,2137,4122
1774426415.394161742,10378,114,1373388,5512,3629,2592,3777
1774426415.504066941,10379,105,2967200,5769,2867,3308,3823
1774426415.599591379,9942,143,5400890,5897,2985,2910,4104
1774426415.760598152,10380,127,3728564,5961,2919,2700,4379
1774426415.842204152,10381,67,3774378,5512,3284,2992,3722
1774426415.920459980,10382,68,3257181,5512,3404,2482,4113
1774426416.009773084,10383,93,2721274,5897,3071,2785,4142
1774426416.047428177,9943,124,3260107,6217,3129,2595,4274
1774426416.150331330,10384,89,2763929,5256,3666,2333,4000
1774426416.200197623,9944,84,5384787,6025,2846,3211,3941
1774426416.339880923,2262,125,1788478,5705,2553,3049,4397
1774426416.467234713,9945,84,6135360,6089,3233,2406,4360
1774426416.501138860,10385,35,3641826,5641,2657,3006,4335
1774426416.562752043,10386,92,3911839,5641,3021,3093,3884
1774426416.652066367,10387,74,4622975,5512,3188,2826,3985
1774426416.694865313,237,118,461643,5576,3521,2323,4154
1774426416.717288357,33,124,106154,5833,3284,2408,4306
1774426416.751596624,2263,67,2216670,5320,3561,2534,3904
1774426416.843225202,9946,88,6255159,5961,3065,2262,4671
1774426416.942832049,9947,83,4164292,5897,2932,2932,4135
1774426417.061093334,2264,93,2625855,5769,3181,2954,3863
1774426417.094668723,9948,116,2977059,6794,2076,2923,5000
1774426417.238439316,9949,88,5796836,5833,2714,3071,4214
1774426417.315017924,9950,93,3064910,6025,2681,2971,4347
1774426417.386554795,9951,45,2384578,5705,3432,2910,3656
1774426417.459582006,9952,137,2467449,5512,3550,2753,3695
1774426417.479657679,10388,82,3167296,5384,3357,2785,3857
1774426417.565139580,10389,122,3760024,5961,3211,2846,3941
1774426417.668539345,9953,79,1136453,5384,3597,2589,3812
1774426417.742298039,9954,70,2187450,5448,3546,2411,4042
1774426417.816520172,9955,97,5632154,6346,2713,2945,4341
1774426417.969177335,203,98,331475,5705,3098,2957,3943
1774426418.024301585,9956,46,3222057,5705,3115,2898,3985
1774426418.099239228,2265,105,2063924,5705,3525,2446,4028
1774426418.181695238,9957,124,3768776,6089,2500,3088,4411
1774426418.281609572,10390,56,4246771,5320,3819,2708,3472
1774426418.332739193,9958,88,4549593,6089,3235,2426,4338
1774426418.414945775,9959,76,5095445,6346,2408,2919,4671
1774426418.486608362,9960,85,4479706,6025,2642,2785,4571
1774426418.561496358,9961,101,4358412,5961,3157,2556,4285
1774426418.633212371,9962,101,3440393,5256,3809,2517,3673
1774426418.702176590,9963,56,2656684,6282,2198,2907,4893
1774426418.807026053,10391,69,2079947,6025,3142,2285,4571
1774426418.908587469,9964,109,3441155,5128,3642,3071,3285
1774426418.932611912,10392,121,1057033,5320,3381,3237,3381
1774426418.998594553,2266,72,1866955,5256,3819,2291,3888
1774426419.110131700,9965,116,4439419,6089,2446,3093,4460
1774426419.184899825,9966,80,3387922,5448,3125,2986,3888
1774426419.222160935,1480,67,1514469,6089,2657,2937,4405
1774426419.291128699,238,139,416474,4871,4172,2517,3309
1774426419.337593387,2267,78,1996672,5769,3169,2746,4084
1774426419.401405934,9967,112,2724192,5448,3714,2285,4000
1774426419.539652384,10393,78,3459588,6089,2907,2695,4397
1774426419.556270210,9968,141,4052833,6410,3021,1870,5107
1774426419.615171714,9969,107,1435245,5064,4084,2112,3802
1774426419.686170869,9970,68,2018254,5512,3724,2000,4275
1774426419.757203518,9971,94,3884616,6217,2714,2571,4714
1774426419.826220399,9972,62,3576165,5769,3576,2408,4014
1774426419.959445299,10394,80,4378163,5769,3028,2605,4366
1774426420.032305348,10395,81,6781970,5897,3214,2357,4428
1774426420.060755051,9973,147,3187300,6089,2949,2446,4604
1774426420.119293306,10396,97,2459153,5961,2962,2888,4148
1774426420.241703652,10397,67,2065083,5576,3055,2500,4444
1774426420.308451314,10398,88,2628284,5897,3028,2676,4295
1774426420.374074712,10399,107,3217914,5576,2714,3285,4000
1774426420.422255157,9974,115,3522008,5641,3669,2158,4172
1774426420.522040609,10400,179,3941187,5576,3602,2647,3750
1774426420.636854816,9975,106,2922200,5833,3383,2330,4285
1774426420.701651504,10401,83,3770395,5320,4029,2611,3358
1774426420.759679169,9976,126,6254357,6089,2919,2773,4306
1774426420.826765874,9977,102,5842821,5961,3043,2608,4347
1774426420.893489058,9978,151,2233691,5897,3214,2428,4357
1774426420.947656308,2268,102,2067059,5833,2846,3538,3615
1774426421.058242727,9979,67,2006363,5576,3880,2014,4104
1774426421.180414034,9980,73,3744761,6410,2992,2043,4963
1774426421.317390102,10402,60,2844789,5961,2517,3309,4172
1774426421.402379489,204,58,399853,5833,3576,2554,3868
1774426421.451604884,10403,96,2673699,5769,3407,2296,4296
1774426421.483640073,9981,115,3914356,5641,3000,3000,4000
1774426421.583143088,10404,139,5062268,5384,3426,2937,3636
1774426421.642662025,10405,88,2610610,5833,2971,2753,4275
1774426421.742068416,10406,74,3891343,5769,3503,2262,4233
1774426421.795750360,10407,134,5028627,5641,2910,3059,4029
1774426421.807817892,9982,61,2747681,5384,3661,2394,3943
1774426421.880741974,9983,89,3417903,5128,4148,2592,3259
1774426422.006740264,10408,67,4749622,6025,2695,2765,4539
1774426422.025230602,9984,76,3888306,5256,3941,2627,3430
1774426422.146637659,10409,136,3242486,5320,3812,2589,3597
1774426422.206483402,1481,56,2002367,5641,3358,2761,3880
1774426422.254066132,10410,92,1420808,5448,3602,2794,3602
1774426422.277094716,9985,70,4329756,5448,3333,2291,4375
1774426422.282942778,2269,74,2689851,5769,2777,3055,4166
1774426422.338672473,2270,96,1588456,5000,3819,2777,3402
1774426422.394201042,2271,53,2310385,5961,2671,3129,4198
1774426422.461244485,9986,63,2974776,5256,3676,2720,3602
1774426422.530626588,9987,162,1908155,5512,3857,2071,4071
1774426422.596547237,9988,68,3221179,6025,2937,2447,4615
1774426422.663719458,9989,101,2532696,5961,2957,2535,4507
1774426422.729658685,9990,83,2401418,5961,2957,2535,4507
1774426422.794128319,9991,64,5304467,5769,3525,2374,4100
