tid,seq_ratio,avg_stride
13106,0.808,13.7
13106,0.807,22.3
13106,0.799,18.1
13106,0.790,19.0
13106,0.805,21.3
13106,0.800,23.0
13106,0.804,17.7
13106,0.797,16.1
13106,0.804,14.3
13106,0.810,14.9
13106,0.789,24.7
13106,0.817,17.0
13106,0.794,19.0
13106,0.802,19.0
13106,0.797,21.9
13106,0.804,16.1
13106,0.795,17.4
13106,0.803,15.5
13106,0.780,17.0
13106,0.812,13.1
13106,0.788,16.1
13106,0.801,18.1
13106,0.792,22.4
13106,0.805,23.3
13106,0.809,14.0
13106,0.804,15.9
13106,0.799,17.0
13106,0.817,19.8
13106,0.820,13.5
13106,0.794,15.5
13106,0.809,14.4
13106,0.783,19.2
13106,0.815,13.1
13106,0.796,18.5
13106,0.807,17.2
13106,0.794,26.8
13106,0.807,18.9
13106,0.804,17.8
13106,0.790,16.4
13106,0.790,24.2
13106,0.815,17.0
13106,0.801,16.6
13106,0.810,13.6
13106,0.792,23.4
13106,0.814,23.7
13106,0.787,22.7
13106,0.803,15.9
13106,0.795,20.5
13106,0.793,17.6
13106,0.823,17.5
13106,0.795,20.5
13106,0.816,17.9
13106,0.808,22.8
13106,0.800,26.1
13106,0.799,14.3
13106,0.805,20.5
13106,0.805,15.5
13106,0.797,17.9
13106,0.789,19.1
13106,0.815,20.4
13106,0.803,15.8
13106,0.809,15.8
13106,0.793,20.4
13106,0.810,12.9
13106,0.795,16.8
13106,0.826,13.3
13106,0.790,14.8
13106,0.804,22.0
13106,0.808,15.4
13106,0.812,21.0
13106,0.806,16.8
13106,0.822,13.1
13106,0.802,17.5
13106,0.799,19.1
13106,0.792,21.8
13106,0.796,19.8
13106,0.800,12.8
13106,0.806,18.4
13106,0.807,14.8
13106,0.797,17.0
13106,0.802,15.1
13106,0.796,15.7
13106,0.804,14.8
13106,0.801,18.4
13106,0.785,19.8
13106,0.786,13.9
13106,0.789,15.0
13106,0.800,23.3
13106,0.785,13.7
13106,0.787,18.0
13106,0.796,14.9
13106,0.812,18.9
13106,0.798,21.0
13106,0.804,18.7
13106,0.807,21.3
13106,0.804,15.5
13106,0.792,17.1
13106,0.813,13.7
13106,0.814,18.7
13106,0.798,20.3
13106,0.815,17.7
13106,0.803,18.0
13106,0.812,13.8
13106,0.795,13.6
13106,0.799,19.0
13106,0.815,15.5
13106,0.797,18.1
13106,0.822,11.6
13106,0.817,18.4
13106,0.785,20.5
13106,0.795,20.4
13106,0.808,18.5
13106,0.815,19.9
13106,0.809,22.3
13106,0.817,16.1
13106,0.778,15.7
13106,0.791,17.4
13116,0.959,11018.5
13106,0.786,19.7
13106,0.803,18.9
13116,0.963,9.4
13106,0.803,19.7
13116,0.981,5.9
13106,0.792,15.9
13116,0.987,5.5
13106,0.791,15.8
13106,0.793,20.0
13106,0.791,19.0
13106,0.810,15.6
13106,0.811,12.8
13106,0.817,23.4
13106,0.787,26.6
13106,0.821,14.3
13106,0.814,18.4
13106,0.829,12.9
13106,0.891,16.4
13106,0.859,16.6
13106,0.825,15.8
13106,0.813,19.3
13106,0.804,24.1
13106,0.803,17.2
13106,0.803,16.0
13106,0.803,19.5
13106,0.797,17.2
13106,0.789,22.9
13106,0.816,19.2
13106,0.795,14.7
13106,0.814,16.8
13106,0.791,20.2
13106,0.805,17.1
13106,0.809,15.6
13106,0.806,13.8
13106,0.799,17.4
13106,0.791,15.0
13106,0.796,18.9
13106,0.805,19.2
13106,0.782,15.3
13106,0.782,16.5
13106,0.794,12.0
13106,0.797,18.4
13106,0.798,17.5
13106,0.801,14.7
13106,0.792,22.4
13106,0.800,16.3
13106,0.802,17.2
13106,0.771,19.4
13106,0.795,24.2
13106,0.804,19.8
13106,0.789,16.7
13106,0.794,19.0
13106,0.800,17.9
13106,0.813,11.0
13106,0.785,20.1
13106,0.792,18.4
13106,0.802,13.7
13106,0.814,21.1
13106,0.794,23.8
13106,0.795,15.9
13106,0.789,22.0
13106,0.804,20.2
13106,0.790,15.3
13106,0.817,14.4
13106,0.811,20.3
13106,0.804,13.8
13106,0.814,12.5
13106,0.805,12.4
13106,0.817,15.0
13106,0.792,17.3
13106,0.796,20.2
13106,0.810,15.3
13106,0.791,23.8
13106,0.801,19.4
13106,0.817,23.8
13106,0.799,17.6
13106,0.815,16.1
13106,0.793,17.9
13106,0.801,17.0
13106,0.794,22.3
13106,0.814,12.1
13106,0.785,26.0
13106,0.784,14.9
13106,0.809,15.8
13106,0.816,11.0
13106,0.799,23.2
13106,0.794,22.5
13106,0.809,15.8
13106,0.822,15.7
13106,0.789,24.1
13106,0.816,17.0
13106,0.803,20.6
13106,0.809,20.6
13106,0.801,12.5
13106,0.815,18.8
13106,0.812,13.3
13106,0.809,18.2
13106,0.814,17.8
13106,0.798,15.2
13106,0.796,19.2
13106,0.775,27.1
13106,0.815,16.3
13106,0.817,16.9
13106,0.792,13.5
13106,0.794,15.5
13106,0.800,22.2
13106,0.802,17.8
13106,0.792,17.2
13106,0.802,14.9
13106,0.818,13.2
13106,0.807,17.6
13106,0.806,22.3
13106,0.793,17.4
13106,0.811,11.0
13106,0.819,18.4
13106,0.789,27.2
13106,0.798,17.2
13106,0.790,18.4
13106,0.810,15.3
13106,0.795,11.9
13106,0.829,10.6
13106,0.802,16.7
13106,0.807,17.2
13106,0.802,17.9
13106,0.816,17.4
13106,0.822,18.5
13106,0.808,18.6
13106,0.793,17.2
13106,0.817,18.5
13106,0.810,15.3
13106,0.826,14.7
13106,0.794,21.9
13106,0.799,20.8
13106,0.796,18.5
13106,0.787,18.5
13106,0.784,15.4
13106,0.807,18.1
13106,0.806,15.6
13106,0.803,13.9
13106,0.794,18.1
13106,0.806,17.3
13106,0.806,18.0
13106,0.786,18.0
13106,0.792,15.5
13106,0.787,13.2
13106,0.815,14.9
13106,0.801,18.2
13106,0.806,13.9
13106,0.810,19.5
13106,0.804,16.6
13106,0.805,16.2
13106,0.797,21.1
13106,0.808,22.2
13106,0.788,12.6
13106,0.783,18.5
13106,0.813,20.6
13106,0.807,17.1
13106,0.805,17.1
13116,0.974,8.4
13106,0.799,12.1
13116,0.951,6.6
13106,0.790,14.3
13116,0.985,6.9
13106,0.804,17.4
13116,0.993,5.2
13106,0.807,16.1
13116,0.988,9.5
13116,0.993,8.2
13106,0.805,16.8
13106,0.794,17.1
13106,0.818,14.6
13106,0.809,14.2
13106,0.783,17.4
13106,0.807,17.6
13106,0.801,17.3
13106,0.809,16.1
13106,0.786,24.8
13106,0.814,17.9
13106,0.815,14.3
13106,0.802,19.5
13106,0.817,23.0
13106,0.815,17.8
13106,0.795,27.2
13106,0.809,22.5
13106,0.791,17.9
13106,0.790,12.8
13106,0.788,24.5
13106,0.819,18.4
13106,0.790,21.8
13106,0.802,16.0
13106,0.800,21.9
13106,0.808,15.4
13106,0.797,11.9
13106,0.792,14.7
13106,0.808,20.9
13106,0.811,14.8
13106,0.799,23.7
13106,0.797,19.6
13106,0.792,17.6
13106,0.795,22.0
13106,0.801,15.0
13106,0.802,16.6
13106,0.797,11.3
13106,0.791,14.7
13106,0.794,20.3
13106,0.813,18.3
13106,0.798,14.3
13106,0.796,20.8
13106,0.805,19.6
13106,0.786,13.4
13106,0.809,15.8
13106,0.802,14.8
13106,0.805,18.6
13106,0.801,15.8
13106,0.786,21.1
13106,0.806,20.0
13106,0.816,14.4
13106,0.785,20.1
13106,0.788,20.5
13106,0.807,19.7
13106,0.810,18.6
13106,0.817,15.1
13106,0.802,13.4
13106,0.806,16.6
13106,0.805,18.7
13106,0.789,14.6
13106,0.808,17.3
13106,0.789,22.2
13106,0.799,21.2
13106,0.804,19.7
13106,0.792,15.9
13106,0.799,19.2
13106,0.827,16.9
13106,0.808,22.1
13106,0.792,17.3
13106,0.786,19.5
13106,0.797,17.0
13106,0.799,19.6
13106,0.811,17.0
13106,0.811,14.7
13106,0.796,21.4
13106,0.793,17.6
13106,0.797,19.3
13106,0.802,13.8
13106,0.792,14.9
13106,0.796,11.3
13106,0.804,21.6
13106,0.799,17.6
13106,0.798,15.2
13106,0.799,19.8
13106,0.808,20.2
13106,0.806,18.9
13106,0.804,18.2
13106,0.793,15.0
13106,0.805,12.0
13106,0.801,15.9
13106,0.798,19.8
13106,0.796,11.6
13106,0.790,20.7
13106,0.800,20.7
13106,0.808,21.0
13106,0.817,14.6
13106,0.799,22.9
13106,0.807,18.2
13106,0.796,17.0
13106,0.792,15.8
13106,0.810,17.1
13106,0.792,17.9
13106,0.787,13.9
13106,0.806,19.4
13106,0.815,19.2
13106,0.800,24.3
13106,0.794,17.4
13106,0.811,19.3
13106,0.812,18.1
13106,0.782,18.0
13106,0.801,22.1
13106,0.801,17.0
13106,0.810,17.7
13106,0.791,25.0
13106,0.800,16.4
13106,0.788,27.4
13106,0.822,22.0
13106,0.797,20.4
13106,0.798,20.4
13106,0.806,22.1
13106,0.795,20.4
13106,0.790,21.9
13106,0.818,12.8
13106,0.786,16.5
13106,0.819,15.7
13106,0.774,19.2
13106,0.805,13.9
13106,0.808,12.2
13106,0.795,20.5
13106,0.789,19.3
13106,0.787,16.1
13106,0.789,22.0
13106,0.814,14.9
13106,0.792,17.2
13106,0.799,19.4
13106,0.803,17.7
13106,0.804,13.5
13106,0.808,17.7
13106,0.810,18.0
13106,0.807,11.6
13106,0.803,21.2
13106,0.786,17.9
13106,0.790,14.7
13106,0.810,18.8
13106,0.812,19.6
13116,0.973,10.3
13106,0.804,14.6
13116,0.959,7.2
13106,0.801,20.7
13116,0.984,6.4
13106,0.805,17.5
13116,0.989,5.5
13106,0.780,19.2
13106,0.800,14.1
13106,0.811,13.1
13106,0.782,21.6
13106,0.809,13.8
13106,0.786,17.3
13106,0.796,14.3
13106,0.804,14.8
13106,0.815,21.2
13106,0.788,21.8
13106,0.806,23.1
13106,0.852,18.5
13106,0.824,15.5
13106,0.858,20.5
13106,0.825,23.3
13106,0.795,17.1
13106,0.835,16.3
13106,0.799,20.4
13106,0.800,14.4
13106,0.791,16.0
13106,0.791,20.0
13106,0.786,20.4
13106,0.806,19.9
13106,0.801,18.4
13106,0.792,15.5
13106,0.815,17.8
13106,0.817,12.3
13106,0.812,18.9
13106,0.804,17.0
13106,0.781,17.3
13106,0.798,16.2
13106,0.779,17.1
13106,0.779,13.2
13106,0.785,17.6
13106,0.785,21.0
13106,0.793,19.7
13106,0.803,16.4
13106,0.804,14.4
13106,0.799,20.6
13106,0.817,12.5
13106,0.816,16.9
13106,0.799,14.8
13106,0.796,18.3
13106,0.798,14.6
13106,0.810,22.9
13106,0.789,18.9
13106,0.800,20.4
13106,0.803,16.7
13106,0.813,24.7
13106,0.796,16.4
13106,0.800,14.1
13106,0.802,19.5
13106,0.798,22.7
13106,0.831,10.6
13106,0.777,19.9
13106,0.790,24.2
13106,0.798,17.3
13106,0.786,21.3
13106,0.812,24.1
13106,0.798,12.9
13106,0.804,28.6
13106,0.819,13.9
13106,0.779,17.5
13106,0.816,15.0
13106,0.806,18.7
13106,0.798,24.3
13106,0.799,16.5
13106,0.799,17.3
13106,0.801,13.6
13106,0.801,21.3
13106,0.801,18.4
13106,0.811,16.4
13106,0.785,18.6
13106,0.816,18.7
13106,0.811,18.6
13106,0.807,15.9
13106,0.799,18.5
13106,0.798,14.8
13106,0.807,22.2
13106,0.801,19.6
13106,0.807,14.4
13106,0.803,18.6
13106,0.806,22.6
13106,0.784,23.9
13106,0.802,17.7
13106,0.790,19.0
13106,0.788,14.7
13106,0.815,16.7
13106,0.797,22.5
13106,0.803,16.2
13106,0.826,19.1
13106,0.781,15.1
13106,0.819,13.7
13106,0.796,15.0
13106,0.802,13.7
13106,0.798,27.2
13106,0.807,15.6
13106,0.816,18.1
13106,0.833,19.9
13106,0.791,16.9
13106,0.811,24.6
13106,0.798,29.5
13106,0.816,15.7
13106,0.810,16.1
13106,0.805,16.2
13106,0.812,14.9
13106,0.821,40.1
13106,0.853,51.6
13106,0.852,58.5
13106,0.859,55.1
13106,0.850,59.3
13106,0.861,57.2
13106,0.840,64.7
13106,0.860,66.1
