tid,seq_ratio,avg_stride
10831,0.741,20.7
10841,0.982,17291.8
10831,0.693,23.9
10841,0.987,4.5
10831,0.706,19.4
10841,0.986,40.1
10841,0.992,11.4
10841,0.981,40.9
10831,0.718,17.2
10841,0.988,23.3
10841,0.989,5.0
10831,0.721,14.6
10841,0.989,9443.8
10831,0.707,20.8
10841,0.985,6.2
10841,0.989,13096.3
10841,0.996,9.2
10841,0.995,8.6
10831,0.728,17.6
10841,0.980,8431.1
10831,0.731,15.9
10841,0.988,5.3
10841,0.986,8.4
10831,0.715,21.4
10841,0.985,4.9
10831,0.720,22.6
10841,0.982,20976.6
10841,0.986,39.6
10841,0.996,8.7
10831,0.726,16.3
10841,0.979,3259.5
10841,0.995,4.6
10831,0.702,19.0
10841,0.985,6.2
10831,0.722,22.2
10841,0.981,24628.4
10841,0.989,6.6
10831,0.731,21.9
10841,0.979,5.1
10841,0.995,8.9
10831,0.769,20.0
10841,0.976,8975.2
10841,0.986,6.0
10831,0.721,24.1
10841,0.977,4.8
10831,0.720,23.8
10841,0.980,6.3
10841,0.989,22012.6
10841,0.994,8.5
10831,0.727,19.8
10841,0.980,85943.2
10841,0.979,6.6
10831,0.707,26.8
10841,0.971,6.8
10841,0.995,8.2
10841,0.979,41.7
10831,0.717,19.5
10841,0.992,4.8
10831,0.713,17.1
10841,0.988,5.5
10831,0.723,20.2
10841,0.981,5.1
10831,0.739,24.1
10841,0.981,5.9
10841,0.977,41.1
10841,0.979,41.6
10831,0.707,24.2
10841,0.990,24.9
10831,0.710,25.7
10841,0.989,4.5
10841,0.984,4.6
10831,0.723,25.5
10841,0.990,4.6
10831,0.725,18.0
10841,0.977,22026.4
10841,0.995,9.1
10841,0.995,9.6
10831,0.718,16.2
10841,0.967,39.8
10841,0.990,4.4
10831,0.717,17.4
10841,0.990,5.8
10831,0.717,17.3
10841,0.980,39.7
10831,0.717,16.5
10841,0.987,22007.1
10841,0.987,10.0
10841,0.995,8.6
10831,0.771,13.7
10841,0.956,104.2
10841,0.984,7.2
10831,0.720,17.8
10841,0.984,22.7
10831,0.727,27.2
10841,0.985,6.6
10841,0.990,4.5
10831,0.728,17.0
10841,0.985,5.1
10841,0.996,8.5
10841,0.995,7.9
10831,0.718,23.2
10841,0.982,10530.8
10841,0.985,37.1
10831,0.716,21.7
10841,0.990,4.7
10831,0.728,18.2
10841,0.992,4.6
10831,0.721,16.3
10841,0.990,4.4
10841,0.990,6.8
10841,0.995,8.3
10841,0.993,8.0
10831,0.735,18.8
10841,0.965,8467.4
10841,0.986,21.8
10831,0.702,14.4
10841,0.990,4.6
10831,0.716,23.2
10841,0.989,5.8
10831,0.724,14.5
10841,0.988,6.4
10841,0.988,9.5
10841,0.996,8.6
10831,0.850,13.3
10841,0.981,64.0
10841,0.997,8.0
10831,0.727,12.7
10841,0.958,161.4
10831,0.700,23.0
10831,0.722,29.0
10831,0.725,23.8
10841,0.941,93.0
10841,0.986,22.6
10831,0.717,21.4
10841,0.989,5.2
10831,0.741,21.8
10841,0.985,5.0
10831,0.729,15.3
10841,0.988,6.4
10831,0.713,16.5
10841,0.961,58.5
10841,0.962,11.5
10841,0.996,8.4
10831,0.724,21.0
10841,0.967,31548.6
10841,0.990,6.5
10831,0.725,18.4
10841,0.985,5.4
10831,0.735,22.4
10841,0.987,5.0
10831,0.717,18.9
10841,0.973,6.1
10841,0.969,9466.6
10831,0.736,17.6
10841,0.980,22.4
10831,0.720,19.7
10841,0.989,4.4
10831,0.732,19.8
10841,0.987,37.0
10841,0.990,4.8
10831,0.718,20.1
10841,0.982,5249.7
10841,0.994,9.6
10841,0.994,9.8
10831,0.723,23.0
10841,0.978,3728.5
10831,0.719,26.3
10841,0.984,5267.7
10841,0.988,5.4
10831,0.727,27.3
10841,0.986,5.5
10831,0.708,15.3
10841,0.990,5.2
10841,0.983,14.1
10841,0.995,9.2
10831,0.720,14.2
10841,0.982,19422.1
10841,0.990,4.7
10831,0.734,21.1
10841,0.984,5.2
10831,0.707,21.0
10841,0.987,6.5
10831,0.704,22.7
10841,0.990,4.7
10841,0.986,40.0
10841,0.996,9.0
10831,0.802,17.6
10841,0.980,4781.4
10841,0.990,6.0
10831,0.703,21.3
10841,0.989,5.6
10831,0.716,25.6
10841,0.987,24648.2
10841,0.989,4.5
10831,0.716,17.0
10841,0.979,11053.9
10841,0.996,8.6
10841,0.981,14147.7
10831,0.723,19.8
10841,0.993,5.5
10831,0.705,22.2
10841,0.992,4.4
10841,0.989,5.6
10831,0.704,31.5
10841,0.982,39.1
10841,0.983,23.9
10841,0.995,9.0
10841,0.995,8.0
10831,0.722,22.8
10841,0.978,52434.4
10831,0.745,19.8
10841,0.972,13112.7
10831,0.720,19.9
10841,0.980,7.9
10831,0.717,13.3
10841,0.975,8.5
10841,0.996,8.7
10841,0.978,14238.0
10831,0.739,19.2
10841,0.991,6.0
10841,0.997,4.5
10831,0.708,18.5
10841,0.988,22.6
10831,0.710,19.5
10841,0.983,8.9
10841,0.990,23.5
10831,0.707,22.6
10841,0.990,9.1
10841,0.978,48326.4
10831,0.719,17.6
10841,0.991,4.7
10841,0.988,4.5
10831,0.720,19.5
10841,0.989,6.5
10831,0.713,21.2
10841,0.985,19.7
10841,0.988,548.7
10841,0.994,8.8
10841,0.997,7.7
10831,0.724,25.9
10841,0.982,41914.7
10831,0.724,18.8
10841,0.984,9.6
10841,0.985,8.2
10831,0.722,20.2
10841,0.987,21.2
10831,0.721,25.1
10841,0.993,1035.7
10841,0.988,8.6
10841,0.996,8.0
10841,0.982,41954.3
10831,0.733,23.2
10841,0.989,4.7
10841,0.984,4.4
10831,0.726,19.1
10841,0.987,6.5
10831,0.703,22.0
10841,0.987,6.4
10841,0.989,6.8
10831,0.721,18.5
10841,0.988,8.3
10841,0.995,7.5
10841,0.986,41980.5
10831,0.726,20.3
10841,0.989,4.8
10841,0.990,6.6
10831,0.734,17.4
10841,0.988,21.4
10831,0.710,19.4
10841,0.990,22.4
10841,0.985,7922.3
10841,0.996,8.0
10841,0.995,8.2
10831,0.723,17.0
10841,0.981,14181.1
10841,0.986,4.7
10831,0.712,21.0
10841,0.990,4.7
10831,0.717,21.8
10841,0.988,5.8
10841,0.988,8.8
10831,0.703,18.3
10841,0.990,9.6
10841,0.996,8.7
10841,0.984,21486.0
10831,0.723,18.2
10841,0.991,4.6
10841,0.985,23.8
10831,0.734,19.5
10841,0.991,4.5
10831,0.712,25.2
10841,0.986,8.3
10841,0.979,28.0
10841,0.996,8.6
10841,0.995,8.4
10831,0.711,24.6
10841,0.975,80223.6
10841,0.988,4.7
10831,0.728,13.5
10841,0.973,22.7
10831,0.731,15.1
10841,0.971,39.1
10841,0.995,8.1
10841,0.995,8.4
10841,0.978,4237.9
10831,0.706,22.9
10841,0.987,6839.4
10831,0.716,16.9
10841,0.990,4.9
10841,0.986,13723.9
10831,0.707,19.6
10841,0.991,20.5
10831,0.702,17.8
10841,0.981,8.1
10841,0.994,8.5
10841,0.982,22025.4
10831,0.703,17.8
10841,0.993,4.6
10841,0.988,4.8
10831,0.711,23.8
10841,0.988,22.7
10831,0.708,19.5
10841,0.988,4.6
10841,0.989,8.8
10841,0.997,8.1
10841,0.996,8.1
10831,0.721,14.7
10841,0.982,15750.4
10841,0.991,4.7
10831,0.713,23.1
10841,0.970,9.4
10841,0.995,8.1
10841,0.996,8.2
10841,0.985,40.5
10831,0.716,13.1
10841,0.981,24632.6
10831,0.712,11.3
10841,0.944,64.0
10841,0.995,8.0
10841,0.995,8.8
10831,0.711,23.6
10831,0.714,20.2
10841,0.974,25252.3
10831,0.726,20.7
10841,0.990,6.0
10841,0.991,4.9
10831,0.730,19.6
10841,0.985,20.5
10831,0.717,22.9
10841,0.992,4.7
10831,0.711,26.1
10841,0.946,10561.1
10831,0.717,20.0
10841,0.991,4.8
10841,0.984,23.1
10831,0.733,23.4
10841,0.987,22.9
10831,0.721,18.6
10841,0.988,6.2
10841,0.989,6.8
10841,0.995,8.6
10841,0.982,30436.0
10831,0.718,18.5
10841,0.990,4.9
10831,0.723,14.3
10841,0.971,5.4
10831,0.741,13.7
10841,0.945,8.9
10841,0.994,8.2
10841,0.995,8.8
10831,0.724,27.6
10841,0.973,10563.3
10841,0.991,8.9
10831,0.731,11.1
10841,0.978,6.8
10831,0.739,20.0
10841,0.982,10511.2
10831,0.723,14.1
10841,0.983,22.8
10841,0.975,9.7
10841,0.966,3174.8
10831,0.728,15.1
10841,0.994,4.9
10831,0.714,19.1
10841,0.984,5.3
10831,0.716,23.5
10841,0.987,6.9
10831,0.711,21.8
10841,0.985,5.0
10841,0.984,9.8
10841,0.995,9.4
10841,0.974,9514.7
10831,0.705,19.9
10841,0.982,40.4
10831,0.717,21.3
10841,0.990,4.8
10841,0.987,5.0
10831,0.710,24.0
10841,0.989,4.8
10841,0.987,11.2
10841,0.995,8.9
10831,0.718,21.7
10841,0.977,10529.2
10841,0.990,25168.9
10831,0.723,13.5
10841,0.988,5.5
10831,0.715,18.0
10841,0.983,5.0
10841,0.980,37.9
10831,0.700,20.6
10841,0.986,10458.2
10841,0.996,8.8
10841,0.977,13626.5
10831,0.719,15.4
10841,0.986,4.9
10831,0.721,18.9
10841,0.992,4.4
10831,0.714,25.7
10841,0.979,9.4
10841,0.986,23.6
10831,0.727,23.7
10841,0.989,6837.7
10841,0.985,6843.8
10841,0.994,9.5
10831,0.701,22.3
10841,0.980,44608.5
10841,0.989,7.0
10831,0.715,25.7
10841,0.988,4.7
10831,0.739,14.9
10841,0.989,4.8
10831,0.705,23.6
10841,0.981,4.8
10841,0.977,8.2
10841,0.994,8.7
10841,0.995,9.3
10831,0.706,21.9
10841,0.972,31531.6
10831,0.715,24.6
10841,0.990,4.4
10841,0.979,8.5
10831,0.708,22.2
10841,0.987,24646.4
10831,0.733,16.8
10841,0.986,21.3
10841,0.990,8.5
10841,0.994,8.1
10831,0.842,14.8
10841,0.978,10562.7
10831,0.728,27.2
10841,0.989,4216.2
10831,0.704,16.6
10841,0.994,4.7
10841,0.984,4198.8
10831,0.720,24.9
10841,0.982,8.2
10841,0.987,8.6
10841,0.996,9.1
10831,0.731,15.4
10841,0.982,36704.6
10841,0.991,40.3
10831,0.719,16.9
10841,0.990,24647.7
10831,0.710,20.1
10841,0.992,5.1
10841,0.985,5.1
10831,0.709,21.1
10841,0.987,7.7
10841,0.996,8.9
10841,0.980,1637.4
10831,0.718,18.5
10841,0.988,25.6
10841,0.991,6.3
10831,0.700,15.9
10841,0.983,4.4
10831,0.712,17.4
10841,0.984,5.1
10841,0.989,6.5
10831,0.717,21.3
10841,0.987,11.4
10841,0.995,8.8
10841,0.980,30488.0
10831,0.709,23.6
10841,0.990,22.0
10841,0.992,4.6
10831,0.720,27.7
10841,0.990,5.9
10831,0.715,18.8
10841,0.983,6.6
10841,0.994,8.8
10841,0.996,8.2
10841,0.978,21015.8
10831,0.728,16.5
10841,0.991,4.3
10831,0.722,12.5
10841,0.990,4.5
10841,0.984,22.5
10831,0.712,19.5
10841,0.980,60.0
10841,0.990,7.8
10841,0.996,8.2
10831,0.711,17.1
10841,0.981,16821.3
10841,0.990,22.1
10831,0.706,18.6
10841,0.986,41.0
10841,0.990,4.7
10831,0.716,23.4
10841,0.990,6.6
10831,0.718,19.3
10841,0.982,14671.9
10841,0.995,8.3
10841,0.996,8.0
10841,0.979,50845.1
10831,0.709,19.1
10841,0.981,42.2
10831,0.712,24.0
10841,0.984,5.6
10841,0.980,5.5
10831,0.715,18.5
10841,0.984,4.8
10841,0.985,41.2
10841,0.994,7.8
10831,0.716,13.2
10841,0.980,38369.9
10841,0.991,39.5
10831,0.731,18.2
10841,0.991,4.7
10831,0.726,14.0
10841,0.992,4.3
10841,0.990,4.6
10831,0.725,21.9
10841,0.982,24.7
10841,0.982,10.4
10841,0.995,8.3
10831,0.734,16.8
10841,0.982,17883.8
10841,0.988,41.9
10831,0.740,17.9
10841,0.991,6.6
10831,0.724,15.8
10841,0.986,9.6
10831,0.723,23.6
10841,0.992,4.6
10841,0.988,9.4
10841,0.993,8.5
10841,0.996,7.8
10841,0.967,72363.7
10841,0.996,8.4
10831,0.721,23.0
10831,0.727,21.4
10831,0.724,22.4
10831,0.730,14.3
10841,0.915,10144.1
10841,0.991,4.9
10831,0.708,17.6
10841,0.988,22.6
10831,0.707,25.6
10841,0.983,5.0
10831,0.714,23.5
10841,0.990,5.1
10841,0.984,5.9
10831,0.717,18.8
10841,0.976,22.8
10831,0.701,19.0
10841,0.969,5.7
10831,0.714,22.4
10841,0.941,13.3
10841,0.994,8.6
10841,0.995,8.4
10831,0.718,20.7
10841,0.974,31514.1
10831,0.719,25.8
10841,0.987,20.1
10841,0.984,21.4
10831,0.723,19.3
10841,0.985,4.8
10831,0.718,20.0
10841,0.989,5.4
10841,0.979,13.6
10841,0.962,2221.3
10831,0.723,19.8
10841,0.985,6.2
10831,0.722,21.6
10841,0.985,10523.4
10831,0.711,19.8
10841,0.982,22.1
10831,0.734,18.2
10841,0.979,5.2
10841,0.984,8.7
10841,0.995,9.3
10841,0.976,27897.6
10831,0.710,24.7
10841,0.990,5.1
10831,0.706,24.3
10841,0.990,4.7
10831,0.726,23.6
10841,0.981,25.6
10841,0.977,24.3
10831,0.720,22.7
10841,0.981,24.4
10841,0.995,9.5
10841,0.976,28373.9
10831,0.719,19.6
10841,0.990,22.6
10841,0.988,5.9
10831,0.721,24.0
10841,0.989,6.9
10831,0.704,24.1
10841,0.987,5.1
10831,0.734,22.8
10841,0.985,39.1
10841,0.996,7.9
10841,0.993,9.5
10841,0.979,24161.2
10831,0.724,17.9
10841,0.988,4.6
10831,0.705,26.3
10841,0.989,6.7
10831,0.713,20.0
10841,0.984,42.2
10831,0.767,16.3
10841,0.984,4.5
10841,0.987,9.2
10841,0.994,8.6
10831,0.774,18.1
10841,0.974,38835.7
10841,0.993,4.8
10831,0.719,20.3
10841,0.983,5.0
10831,0.719,17.4
10841,0.981,4.5
10831,0.705,25.2
10841,0.981,7.4
10841,0.996,8.4
10841,0.994,8.9
10841,0.982,64005.2
10831,0.731,20.4
10841,0.989,5.5
10831,0.709,19.9
10841,0.991,20.6
10831,0.726,26.0
10841,0.989,5.7
10841,0.987,4.4
10831,0.730,21.3
10841,0.993,7.7
10841,0.994,8.3
10841,0.987,20507.1
10831,0.720,21.4
10841,0.986,24.1
10841,0.983,4.7
10831,0.725,14.0
10841,0.990,6.7
10831,0.714,17.5
10841,0.986,5.2
10841,0.990,10.1
10841,0.996,8.4
10831,0.733,18.8
10841,0.981,57.9
10841,0.991,23.1
10831,0.717,24.9
10841,0.989,4.9
10831,0.716,14.0
10841,0.990,5.2
10841,0.993,5.3
10831,0.716,14.4
10841,0.987,20.7
10841,0.996,8.2
10841,0.995,8.4
10831,0.782,18.5
10841,0.972,38442.6
10841,0.983,38.8
10831,0.724,20.6
10841,0.995,4.5
10831,0.714,23.7
10841,0.989,5.2
10841,0.977,58.5
10841,0.996,8.2
10841,0.995,8.4
10831,0.725,20.1
10841,0.978,50368.0
10831,0.725,18.2
10841,0.984,4.6
10831,0.753,15.4
10841,0.984,6.3
10831,0.760,22.1
10841,0.984,20.7
10831,0.781,13.5
10841,0.975,25.1
10841,0.996,8.2
10841,0.986,1600.5
10831,0.729,20.2
10841,0.984,7.9
10841,0.989,5.3
10831,0.718,23.5
10841,0.981,5.7
10831,0.708,23.5
10841,0.986,7.1
10841,0.979,23.2
10841,0.994,9.1
10841,0.994,8.8
10831,0.720,22.3
10841,0.975,77.8
10831,0.731,13.6
10841,0.987,4.5
10841,0.987,6331.6
10831,0.710,18.9
10841,0.989,7.0
10831,0.724,15.6
10841,0.990,4.6
10841,0.984,9.1
10841,0.996,8.9
10841,0.976,16272.7
10831,0.732,17.7
10841,0.990,4.8
10831,0.714,21.4
10841,0.986,7.8
10841,0.989,5.6
10831,0.712,21.6
10841,0.988,6.7
10831,0.717,15.2
10841,0.988,19388.1
10841,0.987,9.6
10841,0.996,8.0
10841,0.984,26238.3
10831,0.718,13.1
10841,0.987,7.1
10841,0.989,5.4
10831,0.714,15.4
10841,0.990,4.7
10831,0.705,16.3
10841,0.987,22.2
10841,0.984,3187.6
10841,0.996,8.3
10841,0.979,85964.9
10831,0.701,20.8
10841,0.991,6.1
10831,0.715,26.7
10841,0.988,21.6
10841,0.986,5265.2
10831,0.711,17.7
10841,0.988,5267.0
10841,0.974,6.3
10841,0.994,8.7
10831,0.722,25.7
10841,0.981,34665.2
10841,0.986,5.2
10841,0.990,9.2
10841,0.996,7.9
10831,0.708,22.2
10841,0.985,27288.0
10841,0.992,4.7
10831,0.720,16.1
10841,0.986,37.2
10831,0.716,24.5
10841,0.987,5249.2
10841,0.948,25.7
10841,0.996,7.7
10841,0.996,8.1
10831,0.721,19.2
10831,0.725,23.8
10831,0.726,17.3
10841,0.971,23149.6
10831,0.713,13.8
10841,0.984,21.3
10831,0.712,15.6
10841,0.977,23.1
10831,0.720,24.7
10841,0.961,27.2
10831,0.724,19.3
10841,0.931,10034.4
10831,0.727,20.3
10841,0.989,5.2
10831,0.708,23.8
10841,0.989,4.8
10831,0.709,16.1
10841,0.987,4.6
10841,0.985,22.1
10831,0.728,14.4
10841,0.976,12.8
10841,0.991,10.6
10841,0.972,1583.6
10831,0.728,14.8
10841,0.979,5.7
10831,0.725,20.7
10841,0.985,10524.3
10831,0.725,20.8
10841,0.986,21.3
10831,0.715,20.7
10841,0.988,5.2
10841,0.989,9.8
10841,0.995,8.6
10841,0.973,34126.6
10831,0.716,16.7
10841,0.994,4.9
10831,0.723,18.7
10841,0.983,5264.2
10841,0.984,4.4
10831,0.720,25.9
10841,0.990,4.6
10831,0.714,23.6
10841,0.980,26.6
10841,0.990,9.8
10841,0.981,10534.4
10831,0.715,20.7
10841,0.990,7.0
10841,0.988,5.5
10831,0.720,21.7
10841,0.984,4.9
10831,0.725,13.2
10841,0.990,4.6
10841,0.978,58.2
10841,0.994,9.3
10841,0.995,8.9
10831,0.698,21.2
10841,0.985,27831.7
10831,0.746,17.6
10841,0.990,4.8
10831,0.698,24.9
10841,0.990,4.5
10841,0.980,5230.6
10831,0.714,20.2
10841,0.976,9.0
10841,0.993,8.6
10841,0.995,8.6
10831,0.717,24.6
10841,0.960,30475.8
10841,0.995,8.4
10841,0.983,46165.9
10831,0.724,13.4
10841,0.991,6.1
10841,0.990,4.6
10831,0.720,17.7
10841,0.993,4.7
10831,0.732,28.3
10841,0.977,21.5
10831,0.714,25.7
10841,0.961,22553.4
10841,0.993,5.3
10831,0.726,19.0
10841,0.991,4.9
10831,0.733,18.6
10841,0.991,6.6
10831,0.720,20.5
10841,0.986,5.1
10841,0.990,5.3
10831,0.728,19.0
10841,0.989,10.8
10841,0.996,8.6
10841,0.970,50442.9
10831,0.770,22.2
10841,0.992,4.6
10841,0.993,20.5
10831,0.721,21.0
10841,0.990,6.5
10831,0.721,17.3
10841,0.987,4.7
10841,0.988,8.2
10841,0.994,8.0
10841,0.985,45624.6
10831,0.717,24.4
10841,0.990,4.7
10831,0.727,11.5
10841,0.988,6.5
10831,0.731,15.9
10841,0.986,1578.0
10841,0.989,4.6
10831,0.719,19.9
10841,0.979,6.9
10841,0.995,8.6
10841,0.985,31992.5
10831,0.705,21.6
10841,0.992,22.7
10841,0.992,4.8
10831,0.720,17.6
10841,0.990,6.0
10831,0.703,29.7
10841,0.987,4.6
10841,0.985,6.7
10841,0.996,8.5
10841,0.995,8.3
10831,0.701,30.0
10841,0.969,112251.5
10831,0.721,27.0
10841,0.989,5.9
10831,0.724,15.9
10841,0.990,12569.9
10841,0.986,6313.5
10831,0.725,23.2
10841,0.991,5.0
10841,0.986,9.6
10841,0.996,8.7
10831,0.704,21.0
10841,0.984,27.7
10841,0.989,5.1
10831,0.716,20.4
10841,0.983,39.3
10831,0.724,17.7
10841,0.986,22.2
10831,0.710,25.4
10841,0.985,5.3
10841,0.984,9.2
10841,0.995,8.8
10841,0.989,13134.5
10831,0.732,22.9
10841,0.983,6330.9
10831,0.729,18.2
10841,0.983,22.0
10831,0.716,17.3
10841,0.985,20.4
10841,0.990,5.0
10831,0.701,22.2
10841,0.989,5.0
10841,0.987,42.2
10841,0.995,8.1
10841,0.980,31.0
10831,0.734,13.5
10841,0.986,4.4
10831,0.712,23.6
10841,0.986,4.7
10841,0.988,6.7
10831,0.715,12.7
10841,0.991,4.4
10831,0.710,28.2
10841,0.983,5.6
10841,0.996,8.8
10841,0.996,7.8
10841,0.975,1614.6
10831,0.732,17.6
10841,0.988,4.7
10831,0.721,18.9
10841,0.993,4.7
10841,0.993,4.5
10831,0.717,16.0
10841,0.993,4.4
10841,0.987,7.8
10841,0.996,8.0
10841,0.995,8.5
10831,0.719,19.8
10841,0.973,20537.0
10831,0.713,22.9
10841,0.990,4.6
10841,0.993,21.9
10831,0.706,21.5
10841,0.989,5.2
10831,0.726,20.4
10841,0.989,5.5
10841,0.986,10.7
10841,0.995,8.6
10841,0.980,10528.2
10841,0.996,7.7
10841,0.996,8.2
10831,0.733,18.0
10841,0.984,55.6
10841,0.988,4.4
10831,0.719,18.3
10841,0.985,43.7
10831,0.698,19.6
10841,0.990,6.7
10841,0.989,20.2
10831,0.720,12.8
10841,0.951,22657.1
10841,0.995,8.0
10831,0.718,15.6
10831,0.725,17.7
10841,0.942,48243.7
10831,0.705,19.1
10841,0.992,4.8
10831,0.700,25.6
10841,0.991,4.5
10831,0.719,17.5
10841,0.988,5.3
10841,0.982,6.0
10831,0.719,23.8
10841,0.971,12.0
10831,0.727,18.9
10841,0.982,22.7
10831,0.709,26.1
10841,0.988,22.5
10831,0.718,32.6
10841,0.967,7.5
10831,0.781,21.4
10841,0.962,41.4
10841,0.995,8.5
10841,0.989,8.5
10841,0.991,8.4
10841,0.992,9.0
10831,0.733,21.1
10841,0.949,42595.5
10831,0.724,23.3
10841,0.992,5.0
10841,0.990,5.3
10831,0.718,23.8
10841,0.986,6.6
10831,0.723,21.1
10841,0.975,23.3
10831,0.727,16.9
10841,0.991,5.0
10831,0.723,26.6
10841,0.991,7.0
10841,0.993,4.7
10831,0.708,18.2
10841,0.988,4.6
10831,0.724,12.8
10841,0.981,40.7
10841,0.995,9.4
10841,0.995,8.9
10831,0.718,21.7
10841,0.974,12657.3
10841,0.988,22.7
10831,0.717,20.1
10841,0.985,19385.7
10831,0.723,24.2
10841,0.987,6.9
10831,0.722,21.4
10841,0.993,6.3
10841,0.996,8.8
10841,0.987,10514.6
10841,0.993,6.8
10831,0.726,20.0
10841,0.987,5771.9
10831,0.714,17.8
10841,0.994,4.8
10831,0.715,22.0
10841,0.989,6.6
10841,0.985,37.4
10841,0.995,9.2
10841,0.994,9.1
10831,0.728,20.5
10841,0.983,66067.5
10831,0.722,14.5
10841,0.983,4.9
10841,0.986,23.4
10831,0.720,21.7
10841,0.985,8.8
10831,0.710,21.0
10841,0.977,8.2
10841,0.996,8.4
10841,0.994,8.2
10831,0.711,17.4
10841,0.977,25173.5
10841,0.991,7.0
10831,0.735,16.7
10841,0.988,5.1
10831,0.715,20.9
10841,0.981,40.2
10841,0.989,7.5
10831,0.706,17.4
10841,0.990,8.5
10841,0.992,9.2
10841,0.962,5283.6
10841,0.996,8.2
10841,0.996,8.5
10831,0.726,15.5
10841,0.973,11610.0
10841,0.993,4.9
10831,0.723,17.3
10841,0.989,6.4
10831,0.711,22.9
10841,0.993,4.8
10831,0.701,24.6
10841,0.989,6.1
10841,0.960,24.6
10831,0.703,19.9
10841,0.988,7.2
10831,0.718,15.0
10841,0.987,4.9
10831,0.717,17.2
10841,0.987,4.9
10841,0.986,6.4
10831,0.713,19.2
10841,0.975,6.8
10841,0.994,9.6
10841,0.995,8.8
10831,0.719,21.7
10841,0.978,10544.9
10841,0.989,7.8
10831,0.696,19.9
10841,0.987,37.6
10831,0.725,19.4
10841,0.991,20.6
10831,0.717,15.5
10841,0.993,4.5
10841,0.987,8.7
10841,0.995,8.3
10841,0.980,29.2
10831,0.718,18.1
10841,0.989,6.9
10841,0.987,20.6
10831,0.732,25.7
10841,0.987,4.7
10831,0.736,22.9
10841,0.988,7.9
10841,0.988,9.5
10841,0.996,8.3
10841,0.994,8.5
10831,0.730,23.7
10841,0.979,57.2
10831,0.725,19.1
10841,0.991,5.2
10841,0.992,22.4
10831,0.713,21.5
10841,0.994,4.7
10831,0.717,16.6
10841,0.990,21.8
10841,0.989,11.5
10841,0.994,8.8
10841,0.971,59271.6
10831,0.743,14.9
10841,0.991,4.9
10831,0.716,19.2
10841,0.989,22.0
10841,0.987,21.9
10831,0.719,20.8
10841,0.987,24.0
10841,0.992,7.2
10841,0.996,8.3
10841,0.995,7.9
10831,0.720,20.9
10841,0.981,17289.9
10831,0.718,18.2
10841,0.990,24.1
10841,0.985,54.2
10831,0.717,18.6
10841,0.989,5.3
10831,0.732,17.4
10841,0.986,39.5
10841,0.996,8.1
10841,0.996,8.4
10841,0.980,6317.3
10831,0.727,20.7
10841,0.981,10512.2
10831,0.712,18.4
10841,0.990,5.4
10841,0.988,4.4
10831,0.720,16.5
10841,0.988,6.4
10841,0.986,57.6
10841,0.996,8.1
10831,0.729,16.9
10841,0.985,9498.6
10841,0.987,6.7
10831,0.720,25.0
10841,0.989,4.8
10831,0.700,17.5
10841,0.992,4.7
10841,0.991,4.7
10831,0.718,15.1
10841,0.982,4762.6
10841,0.996,8.8
10841,0.994,8.2
10831,0.703,23.2
10841,0.972,27390.9
10841,0.992,24.1
10841,0.995,7.6
10841,0.976,3277.1
10831,0.718,22.1
10841,0.984,21.9
10841,0.987,7854.0
10831,0.713,11.3
10841,0.949,72.4
10841,0.995,7.9
10831,0.712,18.8
10831,0.770,46.6
10831,0.804,88.8
10831,0.796,70.0
10831,0.793,84.9
10831,0.850,71.5
10831,0.852,63.5
10831,0.832,84.7
